Number of true positive reads: 38490.

id	correct_species_taxid	kraken_species_taxid
92cfd265-bb7a-c207-82c7-5318f51628b6	1423	1423
64760ea7-ed0f-6f5e-37f2-f4ff13452756	1639	1639
4019e15c-844a-421f-48e2-80eebfdc8573	1351	1351
bf38d9f6-728b-70a6-a5c8-cd31fdbaa7fb	1351	1351
d1b1bfef-a9ee-95d9-32fa-4b19aa0c1dc1	28901	28901
fae114f6-a793-f8f0-90d7-8b0467270622	28901	28901
a2724ec7-70b5-dd1f-834b-6fa3b0da39e5	1639	1639
befbb4b1-6b35-d82e-84d7-64b4b0c14484	1423	1423
8c3c1364-4d27-ad76-8f67-574f06dfb000	28901	28901
d115cfe5-4c27-0361-0e30-93ac212588c5	1423	1423
a1877ebe-6bef-424e-c173-7f4b59c4b375	562	562
ddb96daa-f335-4e01-8b0e-7bea1d0918e5	28901	28901
c08cd6c0-928e-27e2-2b6c-1520131b044d	287	287
b77f89cb-d287-c241-d554-e69a23bd7767	1639	1639
9609895f-bd1b-f377-bed6-2e3cb3201caa	562	562
723ed6e0-8a45-a12b-d542-35cb19bd1fe7	562	562
91e2dcae-3c9b-3390-dbed-3370fff59779	1639	1639
cc5c1843-927f-11dc-fa3d-3bb9ee02393f	287	287
8d917684-aa3a-766d-402c-c51be58cdf02	28901	28901
af7ef479-2818-6822-d128-fcdc1fa3981c	1423	1423
dc8d7c7b-f23b-641b-7423-e8846dc77b6d	287	287
98b3e560-0613-312c-1598-fec91ad6220f	287	287
722dc68d-0b38-8006-b0cd-bb3fc10a0866	28901	28901
c1688346-75ad-1d61-8dc5-a7c15f8017e8	1639	1639
293d5ba3-fb7d-c367-aa75-ab03e5458adb	562	562
5570a62d-f0aa-fb2a-bbed-a5d64d25aacf	1351	1351
aafab17d-9dbf-db80-08ca-4fb93a07edf7	287	287
71e59bf6-4499-b595-1bdd-4b5b618e87c8	28901	28901
108868a1-18c5-6e00-3992-d54d5506776c	1639	1639
35755178-c0ac-2f5a-38b2-f83c32cbd56b	1639	1639
313c4760-96da-6c57-01b3-bd3cbb1dcbdb	1351	1351
7491ad9a-fdfa-aa40-be9e-b7363f022765	562	562
9f1080c3-e0bd-c970-4d74-31b96c8f7c4b	562	562
fc4158e6-e2ea-0822-4cbc-36e2e9f89c82	1639	1639
ecbdbcdf-51be-4de2-4825-8ab945d2e3f5	1351	1351
fea0682f-4377-8f95-2e72-d87d950c0a88	287	287
a1559290-9bf3-6f05-6498-a4afbc96c8af	287	287
0cd11e0c-9073-f0b8-2058-0b854828d6b6	287	287
e4a8d350-0461-8a91-7a08-e8aebed291b6	1423	1423
10592971-f8c7-b19e-b79d-2bc4be0fc278	28901	28901
b0cc0b2d-0c1d-9692-9276-693527744043	562	562
d845671b-3000-f950-3ec5-d4d902fde3d8	287	287
fc7e8ff3-3628-e2ca-9999-bf7dcb0785bb	562	562
8e150520-7ed4-2d1c-8059-48dd5930bf36	562	562
dc02b852-025b-3fc6-1326-3cec74939d7b	287	287
d28f6d56-96fc-e828-cc7a-c142c34e12db	1639	1639
156d1dc5-4e1a-c4f9-443d-f9a5fb45428d	1423	1423
cd43eddc-1d22-057e-de2a-569d1aee6ec4	562	562
4380d6bf-93d2-8b10-7189-c8fb1dd0644c	562	562
99281db2-8ee0-4dbf-dab8-de99ec2dd32d	562	562
7500ef10-a72b-de13-0766-f2ef2df0f425	287	287
8b1af44a-ebc0-ee73-70cc-1df07cd4bc3b	562	562
bbbd25ff-2420-859c-c77b-4dd2ab4fb2fd	1613	1613
d69f99b2-424e-daa1-4d13-73d7764d2b74	1423	1423
250db130-18f4-5c24-d9b2-6a8a0b8826c9	1423	1423
bd8ccadc-d834-eb7c-0f48-6f5bf17c51ac	1639	1639
1e458a1a-b870-e287-18f3-cc6b862bc9d3	562	562
7d9d6060-516f-5cea-570c-791d13c8b62a	287	287
ddb5795c-da54-7307-292b-2668f5da97a6	28901	28901
69b5da72-2c5e-3afe-94ae-edc6850db68b	1423	1423
734cd40a-a143-5fed-c482-c853a6902a22	28901	28901
6fba05f9-965d-d8a5-f809-fbe53a0925fa	562	562
6e5dfe9b-b63d-7754-dd7c-509cc768e239	28901	28901
1a05c7c4-c67e-098f-8d87-319f0a8fb67a	1423	1423
62c92d76-8b34-3df4-106e-c6ad86f5a96e	1613	1613
7109b33e-19b6-3876-232c-f14930f0df88	287	287
e0c55477-74ef-18b6-4c4f-aef38cb21036	287	287
1c28840f-9461-9737-fd1d-b93a81d71d49	1280	1280
21a77d1f-6802-c2a2-cae5-f75ecf09e3f9	562	562
0648197a-532d-3cb8-3782-9be2f3917734	287	287
8f1b4bd6-762c-24e8-9c0d-f0961ec96a2f	1639	1639
eaa59461-ec74-458c-ff8a-809814e6a9b4	1639	1639
871147da-323d-e882-a17f-3dad8076084b	287	287
0eb6e6e6-8c7a-cffd-30e3-8bd50b7ac657	562	562
38566f03-15b9-be8b-5ec0-df543e252b61	1351	1351
dae1f22b-d9a7-08b3-afd2-bd3a65d6caea	28901	28901
f34e42ef-a282-e15a-72b3-8a175c82d790	1280	1280
ee89130b-3f97-e91a-40b8-94c25d370c8d	28901	28901
4c22f9a5-b98b-8123-d0eb-73ce79edfda4	1639	1639
f3ccaa72-08c6-445b-e794-3d2755a570b0	287	287
070a1bb3-01fa-350f-b53e-c4d4e42da867	28901	28901
6b551bf5-8bf8-4925-9958-7c0f50127ecd	1423	1423
b8589c9d-c00b-99fc-756d-c2994deba003	1423	1423
624e8fd6-c2db-0295-e355-83fc3104f680	28901	28901
15568f2b-ca54-1e9d-f91f-c7058baac128	287	287
23d37fc2-a57a-8e74-2bd7-295020fbf8d9	287	287
cb20c532-46f2-f571-9413-f7e393d62e2f	562	562
3151044b-223a-d615-d135-a126ed24e2e5	1613	1613
e59e4d70-62fc-a3fa-cc2f-87da4493a890	562	562
0f9c4887-affa-79a8-c8ad-0bc4ef383542	287	287
e86fbd79-9548-994f-f96b-6a8bafa41d77	28901	28901
d426a008-1f0a-ddba-3ad6-1ad3e395854e	287	287
14228921-b88c-88c1-336e-3f7e3723b492	28901	28901
4df4fd84-cab4-d370-2035-1f266af5a543	1423	1423
90a51bbc-14e9-ab51-28a6-36f14b225e11	287	287
852dccf7-47d8-31f3-e7d6-68a06e59842c	1639	1639
1eb62461-216b-1de1-58a8-22368b1964a9	1423	1423
a084a4fb-cbd5-6e36-d595-4f8beb9bc81f	562	562
0d62e61b-fe3d-76c3-b195-83ed3a30c59c	287	287
189b6950-3ef6-35cd-24e8-2f8254a3e50a	562	562
66c8993a-06cd-122e-e0d1-7949eeb98dca	287	287
80dc2fb4-e605-60ce-8e54-2aa19add64d7	562	562
af24cd72-f6cd-ddcb-e8d9-33ea6c09c3e1	287	287
e00f4551-96c2-278a-b3f5-a4e585c0430d	562	562
892bad39-67bb-eaa2-9efa-ab599373988a	287	287
1b7682e2-3938-8aa0-f4dd-060f6db31173	1351	1351
1263cbfc-b1b4-acd7-2435-715bc9b51b8b	1351	1351
b1c73cca-4b29-fe3b-3fb8-918004ec7603	1351	1351
cb0770aa-21df-aae4-8a36-da74e1649e78	287	287
9719fe6d-5787-f242-0801-0fafc1a4343f	1423	1423
1799c724-66e6-72a0-835b-0484c8bd7c9f	1639	1639
01c0d815-931d-d092-83cd-894370e666ff	28901	28901
112b48b8-e579-5b54-0a8b-a850bc895ecf	287	287
1f6d0a59-2b75-532e-ddc0-eea8601ae97d	287	287
0e0d2526-bd4b-6073-852c-f60efb83cc68	287	287
6c31489c-4d27-0560-4ef1-c7713658f3c0	28901	28901
d7557506-7c15-6839-06aa-3e8049258861	1351	1351
42897232-e98d-41ad-18f2-7da0b42546ba	1423	1423
936168ae-43a5-3d25-25e7-c419da51c1ae	287	287
294d7a3d-3503-4ee1-adae-bb39700219d9	1639	1639
9d9a66a8-3359-fcda-3bdf-2e73e8410519	287	287
6e68d1ea-6952-8e47-4bdb-f1b84df67b4e	562	562
91a8b8bf-6782-3b0e-a194-c561dd20cbed	1423	1423
596246c6-e9a8-9987-d859-898f5f7fecb5	287	287
2778c5c9-c1d4-af7e-8e15-01c91fdf9841	287	287
2db80b8b-5311-cb28-26c0-50e6e0d0009a	287	287
9eb68f25-f111-e3ab-8a70-fd9da34675bd	287	287
3e49354e-4adc-b97e-ff26-00ae78a6e06b	1423	1423
2e11057b-63f7-cbd2-6490-8b36917fbe0c	1639	1639
895b2d53-e5eb-2dcf-916d-7d5e28ca9e06	1423	1423
b163074c-7727-06ee-221c-171fd6f3cb84	1423	1423
2082fd5f-df40-2009-9e93-5dfa49bdb806	287	287
ed2dab4c-9f56-bfa1-8bfe-c630f11c8df2	1280	1280
9a5b328e-1967-45af-10f0-97c076b4042d	28901	28901
cdbd6ebd-e1a8-c601-56ad-cbee7a0775f1	562	562
38a9b8ae-7681-99ff-cafe-9ba66cc2d73c	28901	28901
1c815b73-38fc-e941-b260-4cef83ddd416	28901	28901
6d22b6bb-d262-2ca0-e0d8-2083cfd7607a	1351	1351
deffe446-b44f-6eaf-7b6a-4d7ed1e2a286	1280	1280
db1210e7-e1e4-1ea2-cb33-0d5a3eeb8d6f	1613	1613
33080391-2498-2023-331d-e850b2909b98	1280	1280
581bdb21-5301-56c6-c4a1-7fa25b70129e	1423	1423
41e7b736-318d-3d74-38fb-4d6639190a02	28901	28901
eb431470-ad01-62ff-96f3-5327013ff99e	287	287
c9fab2f7-02cb-1d11-f23c-180ec0131498	287	287
a32c5515-7971-7c12-f200-0f8084fba1ea	287	287
53589a2b-7b6f-9e52-57e5-fe445c6a2d57	1423	1423
259ac6a2-dd48-7a83-df7f-feb8a8ad72fd	287	287
a738c600-8074-1e4e-0f66-ccca7e3c75df	1423	1423
5884dbdb-2a2d-a4c2-d4a9-2f8ac9384962	287	287
bc688f50-6837-5b40-02e1-75cdfffcf791	287	287
b1ef04d3-94a4-a20a-3902-ef717d2b2bf3	1351	1351
2aa3f9a2-b010-d2d2-0fff-02019241473e	1280	1280
1bdca13f-ad43-9868-08c3-cac5d867b8af	1613	1613
de188b62-51df-be61-6f44-c41ff1f23947	562	562
da513c7b-820f-9e2a-4841-8674f9232932	562	562
d29085c0-e748-b50a-84fc-610a7be3fafd	562	562
9652d25a-5c82-6149-6708-52d5068a1c10	1351	1351
520095b7-39a3-ed43-78df-f01bf394dd49	1639	1639
821c9e3b-1222-1f16-8017-4c5ef6e81067	562	562
27248cfa-cb36-1e0a-5855-557faa29b004	28901	28901
9b8bc531-8ce3-29cd-1f61-fa02653d6a4b	1423	1423
be397bb5-9056-877f-54e4-214ccdb39489	287	287
e8cab8d5-5c3d-a27f-bc14-a0e3b47dce2a	1423	1423
495dd875-f228-a1ab-436d-406f822bc285	28901	28901
939ed8c6-e0db-2ebc-4c7f-9d86cf02cdd4	1280	1280
1e10b73d-4f6a-6f75-1961-4779f5ac8dc9	1639	1639
9b8e0847-bf89-5fe1-f78c-1571cb0eb0d8	287	287
ec69c697-e885-b6cd-78f5-8f7e63f0184a	1423	1423
93143396-3bd1-fff0-4dbc-d897b40d04af	28901	28901
67e0227f-c328-adb5-fa5a-dbe0ce8f2b01	28901	28901
36f1e873-f5cb-6d92-a26e-62775e80b8d2	1639	1639
36d87a07-e739-714c-3aed-9151e851c8e7	1613	1613
9ff5afee-5390-adba-7880-ee305dfb4ee1	1280	1280
fae033b3-aa76-4e15-959a-a19d82340a4d	287	287
4fe89f28-bf9f-c56a-c7eb-44dbe31f1953	1639	1639
dd240849-bb70-1c99-6384-1694ed58190c	28901	28901
d763e0da-d725-34ff-73a9-cbef7957288e	28901	28901
c7cc45c1-a50c-d2cd-d858-3d7c68cc02b7	562	562
2b09ab6a-8438-9ba7-4843-058154d17836	287	287
63de7346-7912-4d27-3757-5bf20fb99134	1280	1280
d34119b7-1930-423a-00d5-8bb65aa4c8bf	1280	1280
18c27923-614b-f0f4-7e4e-99830e51c0b5	28901	28901
e0a584e8-3159-3f48-8892-9e7212f8104a	1613	1613
0e7974b8-d7e2-c643-001a-771aef5b13ac	1280	1280
cdcc2cd1-193a-3480-d076-b5ef5eb0c388	562	562
c21ab73b-e253-fa5d-c789-0017be034e2d	1280	1280
60265961-2eb7-cc93-676d-87221419aa5c	28901	28901
92f983a9-e93e-c475-e35f-1d35a4f488ef	1280	1280
25a8e526-4a59-3d8a-b130-740db555c87c	1423	1423
44de3657-9e4a-bfda-4212-db79d65f46a7	287	287
fb0e7785-15a1-2398-ef1c-57caf0242702	1423	1423
60c9a697-5e1a-210e-c85b-0b5ddb6f2ca3	1280	1280
918e003e-0d3c-96dc-922a-9ca71577ae92	287	287
e157165f-7c0e-2588-8fc1-fcc0305f1925	1351	1351
14f1e9a2-6cbc-e0d3-2937-48644b33f532	1423	1423
9a022be6-5f09-c848-75be-0a505e3a3125	287	287
1f61a6f3-836d-e46f-2093-061e44ed5c5f	1351	1351
af97cb18-b911-1793-41db-150d20deb20f	28901	28901
6b5f8291-db2d-7e00-175a-5e3c325b768a	1613	1613
8856d398-73e3-dc94-c834-d04265c56823	28901	28901
12da0071-15bf-635a-3ab2-d1d51bc9b1f6	287	287
0678d6a3-f23b-201e-86c8-78027cdcd4d0	287	287
7e2eda46-a468-08fe-629f-a011dfee80a4	1639	1639
0b8957bf-26d0-e2cd-2c98-28a208a98902	1280	1280
669add79-7922-1129-8f92-18e7e58ac9b5	562	562
c7c68465-da8e-d5a0-ed61-429414286342	28901	28901
a7a88d02-d111-2446-7caf-93e40b52fa87	287	287
74c5ebc7-c24d-261c-f359-34507e4ed44c	28901	28901
fd2bd66a-976f-7f54-e5ce-f61dd9407545	1423	1423
19ccc015-0131-33a4-f5d1-1c3f9597d132	1423	1423
cfe886b4-592a-550a-fc6c-932ca1713642	1280	1280
d3c88162-fd43-a55e-4c4a-686498e50992	28901	28901
10d5cbbc-328d-99d5-7de3-2b12dc093cf3	1280	1280
01c995e6-0d44-2985-6e21-b38c11c35491	562	562
d8bcc86c-9219-934d-d2ec-19f3c282446b	28901	28901
38101f8e-baf3-1f7c-8cc1-fa69f5495a71	287	287
32db3546-ba77-9a8d-92b9-5cfe51584697	1280	1280
fa22700b-45d2-c8b8-11f9-bb24855f4964	287	287
d143ae46-0302-4e80-b985-f3a7fd17ef7f	28901	28901
d82fec22-2a9b-cc8f-5c78-69554e7471eb	1423	1423
57d4dccc-f6cc-e3aa-6c24-bdc751e226ba	1280	1280
b362c5c0-e825-8a8e-16a8-1985c67e3d1e	287	287
125acb94-8609-000e-9fca-c572eadb8081	1280	1280
7f79c7c1-d0e2-246a-27f9-b4e28017ddc2	287	287
8965de43-306e-3c40-f972-60e74217e0d4	562	562
cea931bb-347a-5418-1b37-ca98f5dfa2a1	287	287
36ce01be-38da-ba7a-4de9-c47aabb8c1bc	562	562
b54d9130-a496-191e-b684-440ab653139b	1280	1280
354436ae-a177-8a80-24bf-0a8b0ab954b4	287	287
f0ec7219-8546-5ca7-920c-bc010c549f55	1613	1613
a32dd7a4-7305-2ed7-a143-8e88fe7a5cb7	1351	1351
8cbe3b9b-8ca1-185a-d424-1bb5ce3c4408	28901	28901
e9114a2d-0c17-e97d-1623-b5e1a7b21795	287	287
81d35af9-89b2-f3d4-a39d-14c0a0d06596	1423	1423
4fa9e9a0-0a37-bf76-f7b1-d021f89e25ca	287	287
1abd872a-f60a-db7a-8632-cb1717e27f11	1280	1280
5a8b26b3-d3be-6f77-09eb-dcafd323eaa9	1613	1613
613cdac8-1cf8-406c-a6a9-7cae69c23a2b	287	287
47e95126-d492-f654-949c-3c436e7063eb	562	562
3e8c7bd1-b42a-8e51-53bb-64629ffd87d8	1423	1423
b56fe41e-9180-20eb-9ab9-0c842f1591d5	1423	1423
fca5314f-a4f6-37c7-023a-8e61c769b983	1351	1351
0013f0a5-a641-a4a8-3025-d475ec1d4a06	562	562
228cc442-ca43-247c-dc63-739649ccaab7	1613	1613
9881ff60-2a55-1273-9af7-2f13b2bb55d4	1613	1613
01a4c977-0892-9efb-deed-5febf49efa53	1639	1639
e140068f-1615-ce95-fcc8-8ba818dd16aa	287	287
d684bbb0-9a86-4ccb-0017-816c1c7e5960	562	562
4dc78d75-e709-41c6-7091-451b316a842f	28901	28901
3dae0897-9d99-17ef-7810-b8199857f54d	1639	1639
fdb3d2c4-a7ef-0ab9-8270-32ce18771a93	287	287
ca2fc7d7-cf15-6296-a0a0-af1044bbc6b2	287	287
57c0ebb9-e373-904b-2fca-46779075d760	28901	28901
360db1b0-aaab-f427-f133-2ff4b1cb3c98	1423	1423
db264c9c-5b6d-3982-68f5-c99810b2d9fa	28901	28901
52466975-51c0-add1-72f6-3f33eb59bb1a	1280	1280
bec54555-fec0-d37c-83e6-5639516b8917	28901	28901
a9cfcba2-e4a4-c449-9003-8eac8ec70160	1351	1351
b7e504c1-4df8-ddbf-33c5-1ce9a7425d0b	562	562
899e268e-a1cd-5ba9-ec9a-ed55f25f1e84	562	562
40d658dd-6270-0861-919c-d939eb4655fd	1351	1351
00063ad3-e9f9-094e-0689-5ec8e42436f0	287	287
a40b4dba-0b89-94a6-b712-4e2580d39e2b	1639	1639
d957afbb-5dd4-44f4-6638-a3d927090432	1613	1613
705f9ea8-b9cb-db4e-a6d4-a5c7b6c2a380	1639	1639
13823cc2-79dd-8f2c-34ed-cf6ffc2d632d	1423	1423
29152714-b87b-d862-a8a0-9b6aad8926bc	28901	28901
1865c96b-2b3d-7cd0-8a37-e196893ab9fb	1639	1639
f9433b68-1463-6412-0efa-6b87aeaac7d6	1613	1613
1ce6aa4a-8c9a-c2de-c264-376f747546ea	1351	1351
17c6fc22-0ba9-cc6c-e086-efd232eded60	1639	1639
043fcda4-cff5-58f2-534f-94023d0d08ba	1423	1423
4fd49f2e-f7dd-2674-5834-a3a23370234c	1423	1423
75d69ed9-4d7b-836b-1d1d-bfd4c834f758	562	562
5d5c429e-40df-2702-af18-bf11d2091b1d	562	562
1974abe7-8e48-4f59-e9ae-fe86ce878375	1613	1613
e6e11871-517f-9efe-aa88-84394efd4248	287	287
923a1e51-9f3b-1694-e50c-69dfeb684b11	562	562
7644c1a4-1f62-7ca5-a810-2d2457f97744	287	287
e26ef4df-f3a2-2bae-8c47-1c5f520f3384	1351	1351
6ba47c83-1e43-4159-7b7b-b1cd5e0b7726	28901	28901
b05222c9-82d5-8c1c-46f0-f9e20f999ed1	1280	1280
37e98567-31b4-e808-dde7-f548a1f6f6be	1351	1351
c5a2a191-6eae-178a-30cb-02f287787bab	1280	1280
2ebec7f1-9269-36ee-7a1d-5540e5ada957	562	562
847032f6-e7d0-161a-ed1f-52f1518f84cd	28901	28901
121b5be5-4deb-c6d8-ded7-465807ab8588	562	562
c8959bb0-17d5-9aa9-50bd-42432aebae6d	287	287
d3b0f4f0-48cb-0f46-1c2b-32a885ab7c2a	1280	1280
991fcf95-3af0-a090-93a6-a56e252a1cc4	1351	1351
5e420800-f418-200c-0886-74c58f6cf362	1639	1639
b16dec93-ce48-15a9-6d30-857312f14e44	1639	1639
a7435b61-262d-e9c5-0727-07b36d0fac75	1351	1351
369c3eab-6ea5-c226-1c2d-ae7a51185625	562	562
dddf4224-1bd7-8191-82a0-daee01911729	28901	28901
85d46bbd-22b1-f50f-3ad0-6c959601716d	1351	1351
1eb4194d-7138-b48b-5b24-c0e6cbfe3df2	287	287
34470d61-ef6a-3fe3-95c0-afce05b12490	28901	28901
aa891557-779e-68c1-100c-9f18946fbbe5	1423	1423
4b5fcb91-72d0-7e08-19eb-5faffc5ead99	287	287
c41394ba-60f1-79f6-e90b-fd43a960a0dc	562	562
110e37e9-9d34-bf9c-8525-1671f997409d	1639	1639
48d09544-57fa-d4ba-496d-3580dfcc0cff	287	287
d713dec4-2c88-a39a-8cee-803120c364c1	28901	28901
7e3cc49b-7cb7-efb2-27cd-b58bf9f08732	28901	28901
f3b96ba6-0aeb-9edc-be08-7d151ffafbf0	562	562
cfbcfc96-7a41-dc5a-e7f1-3727aed3060b	1351	1351
8f763afb-d605-d2e0-b99c-47eb049a3c83	28901	28901
54c2e797-ff0c-edd8-c279-6ea4591df95a	562	562
6d137886-1b69-3ba6-9ca1-8d2ceccbc40e	562	562
2bcc6c05-0236-9e85-c093-de6b0ecc55a5	28901	28901
40d4848b-3fc3-2083-5928-33cc012b4784	1613	1613
2dd02d09-56a3-26a0-5379-282c9d326fb7	1423	1423
2d484ae2-7eb5-6faf-c690-884ddb1d8162	1423	1423
2fb45b39-5c88-f336-e68e-1898401ba9d0	287	287
b650b517-5f3e-ff1d-af43-3f53489c51f4	562	562
7389b770-fd5c-0868-700a-e889f73e41ca	1639	1639
b1ccfa28-47cb-0d44-01b3-1e37ab4743be	287	287
467a0877-5b99-403c-7d49-606102a06822	1639	1639
ecfe772d-cd6c-78d8-7eb6-b8ce87466ecd	287	287
8c388253-6ad3-e519-c5dd-3feb5d036b74	1351	1351
0ffb1189-747f-7a75-aeb9-ac62f4d93ace	1351	1351
2c4bb5de-90a1-a87f-b439-81ea3d73c7e3	1423	1423
3619d99f-0bd7-4216-79bf-9f61b68ec90a	287	287
335525b3-3656-4fa6-1817-5a064a145edd	1280	1280
cae7b0cc-bcbe-5fcd-e5d8-657c58e0b006	28901	28901
307170a6-494c-f681-d536-9ddf5a100d90	1280	1280
e51ef412-404d-a570-a20e-f38cbd86cef0	1639	1639
68d54cd6-c99d-840b-10c5-0ecd022dba29	1280	1280
af265353-4e73-6c28-7af0-8842cfd639e2	287	287
2b1f5aba-8c17-fd8a-11b2-cbd664d9aa0d	1423	1423
f44ba5ab-5866-355e-1ca5-955d3acc6247	562	562
fb65e5e5-91f8-b5ee-1418-3bbe24bd6467	1639	1639
93ab2d38-3064-649c-f827-eb87023e0d7a	1639	1639
6d1af53d-20e2-7b86-e9b9-5a39267b1e0e	562	562
0316013e-b97a-ba97-24e4-1cdfafeb89ff	1613	1613
a4cc4a6b-e54a-d283-934b-927550bec82b	1351	1351
7129bfcb-d752-175a-d503-6d6c47702cad	1613	1613
03a58368-3e51-466e-4d11-ad7a1a4c91d0	28901	28901
48128d36-b2bf-4a1c-480d-57d2d0d28b71	562	562
da09b372-29ae-0d58-9e06-4d81a6c322d6	1613	1613
b0795676-b98d-0094-022a-9b90d323cd75	1639	1639
796a6ae2-393f-9f6e-b98a-95c82c8ad2ed	1639	1639
195c696b-6a31-9771-582e-0e6f03918824	1280	1280
41b39ac4-f4f2-6fad-05f9-2722aa58a6f9	562	562
50e3b1ec-04b0-b1af-9e55-85b014347ecc	1423	1423
563abae1-e8f4-a6fc-bbe5-1a149a34308d	562	562
78709dd6-d7f7-58c4-17f9-d75f8d3394aa	1639	1639
c7a35040-22d4-5df6-9390-c2035c0d1dea	28901	28901
01b811fc-2344-ea38-7ae4-ab3a7bdaf459	287	287
45965243-e431-d6eb-ba67-1b6d231fcb49	28901	28901
73823aab-df7d-7196-852e-e98ed3825ff0	1423	1423
7a845da7-2cec-e23a-79cb-8ee3ebf93a52	287	287
07aadcc6-f42a-a27b-2ece-969c20da5d95	562	562
20bfb714-60a5-ab70-d7e2-3e00ef04a358	1613	1613
bc1b9746-28fa-285d-6b51-9a615a8c1f76	562	562
1c554a9c-523a-c93c-e3e5-905d38cfeee4	1423	1423
d9d0251a-a723-2666-4403-cccc6cf7f941	28901	28901
84f107bd-e2b7-6eb5-980a-e18289443f69	1423	1423
8b21c41a-ae2e-03b0-a71c-f11bf91e41b3	28901	28901
0e98653b-65ac-4913-55bf-d7d297be985e	1351	1351
65a77823-7a95-c126-2586-4d89c60b6f20	287	287
95f6afea-3498-c067-3b00-b6f13f9586dc	562	562
86d3c03b-a29f-6c4d-f239-744ca67e114a	287	287
470ee6c1-8ab4-c862-33d0-146b935298e0	562	562
718208ad-9429-fc85-bc1f-32bf7eec5eda	287	287
ea6d3b84-c2b8-b151-fe1c-c27e71e67e8e	287	287
a90c5d55-8fa3-aa75-c39b-2e2691ce6107	1423	1423
5565743e-c8c2-e2f0-7a0f-e5143f9a2106	562	562
348906fc-6371-0369-42a7-b0dc6d8fb117	562	562
65f5be39-c419-da83-e8e8-3872553a1de8	1639	1639
c35f3898-f419-a25c-064e-a26241f53158	1613	1613
36b9e6aa-11b4-6920-d195-41dabc96f459	287	287
cd73ce06-1266-5ab8-a86f-e5e2f21f4edb	287	287
402e6504-0169-a8aa-8da7-307c30fa4d61	28901	28901
5afbc7b8-3e91-d159-38ab-692f319532fb	28901	28901
137b367b-4b2f-4fd0-48c3-e87e0a8508fb	287	287
89f7ac08-4805-9ef3-f91c-4fa3ba86733a	1351	1351
d72f2fac-d6d3-3356-40fd-a5f947b28dd7	562	562
030a8121-ce12-6911-ffb5-0168134276f5	1613	1613
23381ce1-8702-77dd-996c-e4b5b2b958fb	28901	28901
ac309fcc-7c60-f7ea-e86c-3127fa442742	562	562
d9d19101-58e6-67e5-cd78-fc0f7fb7c566	1280	1280
dc7cb1b0-6267-bae5-3ea8-fb76c145e2d9	287	287
28aeaa4a-f639-5a32-fdf1-d1f3c17b80ca	562	562
12e37445-52d5-b1ea-4aa6-3bd8f8f764f4	1351	1351
e84544cf-1b18-9929-2a92-344510fc329e	1280	1280
3190ba99-ae4f-84db-021a-5e66c362457f	28901	28901
0a44422f-5a4e-cc16-7462-c17986ab6b46	287	287
a35b9714-d47b-15f6-9ad1-6686fc27a0ee	28901	28901
ca563793-4293-6908-f932-7a178d3365b5	562	562
1de33acc-3bd6-6233-9f70-068fd1d7f983	287	287
e36e64d4-3871-d899-7b57-9ed6b43813c0	1351	1351
28a7363e-6c12-adb5-77f1-6820f121b452	1280	1280
69d2dec3-5ecb-4b6e-ad50-124b86e3e424	28901	28901
63174cdc-032c-9e3b-8f3e-10ed4a48bd5e	562	562
e9d7ed35-e93c-0348-5de2-81a697b45cb3	287	287
d2ba9f9d-447d-b2f0-3f08-dc33b495ac82	28901	28901
6326a55f-98c0-f67f-d907-206c19fde923	28901	28901
1d486ea9-ffdf-5c13-b1ae-06a191aaf03a	28901	28901
7f7007ea-7d30-9a0c-50d0-5c8d008067bf	1423	1423
9ef05058-6ac7-6ebc-3dc3-076f721277ef	562	562
01812ac1-eca0-887d-5619-16a51f21dc1b	287	287
3f96eb98-8fa1-1563-2347-97f591862fa5	287	287
5eaaaefa-4977-6d79-fd9b-7370c1b0309e	287	287
4e679df7-3773-7a11-c197-1433a77a36b3	287	287
5cfdd6cd-6295-7db7-2160-d2dada921ff6	1613	1613
48d973f2-a76d-86d5-7ba5-b8c7bf358b28	28901	28901
015860db-890f-eef5-afb3-3477fb70b53b	1280	1280
fb95e41e-21b6-a8a5-c946-3c36f284ad0f	1423	1423
3929b094-d85a-39ad-23d0-c1b85b355750	1639	1639
1ad30083-5135-c8bc-e7a4-3a5068fa68ac	287	287
b01cf5ce-b0b3-cba5-7245-532c3a505414	287	287
a37049a2-bb2c-7ffc-71a6-4f667297069c	287	287
0a7f8bef-9b6f-e477-caee-a370c34a8489	287	287
cfd781bb-b718-7288-2bdb-a694fa8f9462	1639	1639
c8ed0c44-3a56-6e58-336c-51727a29c230	287	287
1224914c-3cc6-9d86-450a-f0aecb099589	1351	1351
522b8f01-9fd2-5e3b-8821-51bc8279a9ba	562	562
c7aa6a72-fe2c-464a-4cd3-6f39e741b02d	287	287
84d50093-85d2-e473-b010-076c58237ba3	1639	1639
1051444d-f15a-3ed0-d7f6-639d868d4082	562	562
c16d21cf-ce16-c96f-1b8d-1c0fe08ac697	28901	28901
99dcd73d-6988-8dba-eb51-44397903014b	287	287
a7628b1b-a6cc-2f4f-5518-7bdafb640159	562	562
b77ad88d-298e-f2ee-01dd-b8e9127c2d28	28901	28901
e3436155-09ca-1129-6ea0-6db012f3d738	1280	1280
10f737e9-a75c-a382-9bb1-897d10cc9ef2	1613	1613
4753d453-b42c-9a5c-de3b-2a783b0155d8	1351	1351
